entity,author,author-revs,total-revs
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/BasicSet.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/BasicWhereJoinTable.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/CustomComparatorEntityTest.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/biowned/BasicBiowned.java,Lukasz Antoniak,2,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/inverseToSuperclass/ManyToManyInverseToSuperclassTest.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/sametable/BasicSametable.java,Lukasz Antoniak,4,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/ternary/TernaryMap.java,Lukasz Antoniak,2,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/ternary/TernaryMapEntity.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/ternary/TernaryMapFlush.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/unidirectional/BasicUniList.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/unidirectional/BasicUniMap.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/unidirectional/BasicUniSet.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/unidirectional/M2MIndexedListNotAuditedTarget.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytomany/unidirectional/M2MRelationNotAuditedTarget.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytoone/bidirectional/ImplicitMappedByTest.java,Lukasz Antoniak,2,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytoone/bidirectional/ImplicitMappedByTest.java,Strong Liu,1,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytoone/bidirectional/ManyToOneOwning.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytoone/bidirectional/ManyToOneOwning.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytoone/bidirectional/OneToManyOwned.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytoone/bidirectional/OneToManyOwned.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/manytoone/unidirectional/RelationNotAuditedTarget.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/merge/AddDelTest.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/merge/AddDelTest.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/merge/GivenIdStrEntity.java,Strong Liu,2,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/AbstractModifiedFlagsEntityTest.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/AbstractModifiedFlagsEntityTest.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedAPITest.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedAuditedManyToManyTest.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedBidirectional2.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedChildAuditing.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedChildAuditing.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedChildReferencing.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedComponentMapKey.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedComponents.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedCompositeCustom.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedDoubleJoinColumnBidirectionalList.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedEnumSet.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedForDefaultNotUsing.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedIdMapKey.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedManyToOneInComponent.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedNotOwnedBidirectional.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedNullProperties.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedOneToManyInComponent.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedStringMap.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedStringSet.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedUnversionedProperties.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/ModifiedFlagSuffix.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/ModifiedFlagSuffix.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/entities/PartialModifiedFlagsEntity.java,Lukasz Antoniak,2,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/entities/PartialModifiedFlagsEntity.java,Strong Liu,2,4
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/entities/WithModifiedFlagReferencingEntity.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/modifiedflags/entities/WithModifiedFlagReferencingEntity.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/multiplerelations/Address.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/multiplerelations/Address.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/multiplerelations/MultipleAssociationsTest.java,Lukasz Antoniak,2,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/multiplerelations/MultipleAssociationsTest.java,Strong Liu,1,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/multiplerelations/Person.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/multiplerelations/Person.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/BasicNaming.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/EstonianTableAlias.java,Lukasz Antoniak,2,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/EstonianTableAlias.java,Strong Liu,1,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/JoinNaming.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/OneToManyUnidirectionalNaming.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableNaming.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeComponentNamingTest.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeTestAlternateEntity.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableTestEntity.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/ids/JoinEmbIdNaming.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/ids/JoinEmbIdNamingRefEdEntity.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/ids/JoinEmbIdNamingRefIngEntity.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/ids/JoinMulIdNaming.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/ids/JoinMulIdNamingRefEdEntity.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/ids/JoinMulIdNamingRefIngEntity.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/quotation/QuotedFieldsEntity.java,Strong Liu,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/quotation/QuotedFieldsTest.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/naming/quotation/QuotedFieldsTest.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/notinsertable/NotInsertable.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/notinsertable/manytoone/ManyToOneNotInsertable.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/notinsertable/manytoone/ManyToOneNotInsertableEntity.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/notupdatable/PropertyNotUpdatableEntity.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/notupdatable/PropertyNotUpdatableTest.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/BasicCollection.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/BasicList.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/BasicSet.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/BasicSetWithEmbId.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/BasicSetWithMulId.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/BasicSetWithNullsDelete.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/BidirectionalMapKey.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/InverseSideChanges.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/BasicDetachedList.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/BasicDetachedSet.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/BasicDetachedSetWithEmbId.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/BasicDetachedSetWithMulId.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/BasicJoinColumnSet.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/DataChangesDetachedSet.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/DoubleDetachedSet.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/DoubleJoinColumnBidirectionalList.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/IndexedJoinColumnBidirectionalList.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/InheritanceIndexedJoinColumnBidirectionalList.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/JoinColumnBidirectionalList.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/JoinColumnBidirectionalListWithInheritance.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/hierarchy/HierarchyTest.java,Lukasz Antoniak,2,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/hierarchy/HierarchyTest.java,Strong Liu,1,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/hierarchy/Node.java,Strong Liu,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/hierarchy/Node.java,Lukasz Antoniak,1,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/inverseToSuperclass/OneToManyInverseToSuperclassTest.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/Bidirectional.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/Bidirectional2.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/BidirectionalNoNulls.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/ids/EmbIdBidirectional.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/ids/MulIdBidirectional.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/Account.java,Lukasz Antoniak,2,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/Account.java,Strong Liu,1,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/AccountNotAuditedOwners.java,Lukasz Antoniak,2,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/AccountNotAuditedOwners.java,Strong Liu,1,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/NotAuditedNoProxyPerson.java,Lukasz Antoniak,2,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/NotAuditedNoProxyPerson.java,Strong Liu,1,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/NotAuditedProxyPerson.java,Lukasz Antoniak,2,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/NotAuditedProxyPerson.java,Strong Liu,1,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/OneToOneWithPrimaryKeyJoinTest.java,Lukasz Antoniak,2,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/OneToOneWithPrimaryKeyJoinTest.java,Strong Liu,1,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/Person.java,Lukasz Antoniak,2,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/bidirectional/primarykeyjoincolumn/Person.java,Strong Liu,1,3
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/unidirectional/Unidirectional.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/unidirectional/UnidirectionalMulIdWithNulls.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetoone/unidirectional/UnidirectionalWithNulls.java,Lukasz Antoniak,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/primitive/PrimitiveAddDelete.java,Lukasz Antoniak,2,2
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/properties/UnversionedOptimisticLockingField.java,Lukasz Antoniak,1,2
